,month,day_of_month,day_of_week,neighborhood,hour,normalized_imbalance,hour_group
11426,8,9,1,Greenpoint,8,0.0643153526971,8
11427,8,9,1,Greenpoint,9,0.0446058091286,9
11428,8,9,1,Greenpoint,10,0.0134854771784,10-16
11429,8,9,1,Greenpoint,11,0.0197095435685,10-16
11430,8,9,1,Greenpoint,12,0.00933609958506,10-16
11431,8,9,1,Greenpoint,13,-0.00622406639004,10-16
11432,8,9,1,Greenpoint,14,-0.0051867219917,10-16
11433,8,9,1,Greenpoint,15,0.0363070539419,10-16
11434,8,9,1,Greenpoint,16,-0.00103734439834,10-16
11435,8,9,1,Greenpoint,17,-0.0280082987552,17
11436,8,9,1,Greenpoint,18,-0.0414937759336,18
11437,8,9,1,Greenpoint,19,-0.0601659751037,19
11438,8,9,1,Greenpoint,20,-0.0570539419087,20
11439,8,9,1,Greenpoint,21,-0.0342323651452,21
11440,8,9,1,Greenpoint,22,-0.0217842323651,night
11441,8,9,1,Greenpoint,23,0.00311203319502,night
11442,8,9,1,Greenpoint,4,-0.00103734439834,night
11443,8,9,1,Lower East Side,0,-0.0149975810353,night
11444,8,9,1,Lower East Side,1,-0.00193517174649,night
11445,8,9,1,Lower East Side,2,-0.00145137880987,night
11446,8,9,1,Lower East Side,3,-0.000483792936623,night
11447,8,9,1,Lower East Side,4,0.00241896468312,night
11448,8,9,1,Lower East Side,5,0.0154813739719,night
11449,8,9,1,Lower East Side,6,0.0735365263667,7
11450,8,9,1,Lower East Side,7,0.140299951621,7
11451,8,9,1,Lower East Side,8,0.283502660861,8
11452,8,9,1,Lower East Side,9,0.118529269473,9
11453,8,9,1,Lower East Side,10,0.0237058538945,10-16
11454,8,9,1,Lower East Side,11,0.0159651669086,10-16
11455,8,9,1,Lower East Side,12,-0.0101596516691,10-16
11456,8,9,1,Lower East Side,13,-0.000967585873246,10-16
11457,8,9,1,Lower East Side,14,-0.00774068698597,10-16
11458,8,9,1,Lower East Side,15,-0.00387034349299,10-16
11459,8,9,1,Lower East Side,16,-0.0377358490566,10-16
11460,8,9,1,Lower East Side,17,-0.104499274311,17
11461,8,9,1,Lower East Side,18,-0.238026124819,18
11462,8,9,1,Lower East Side,19,-0.123850991776,19
11463,8,9,1,Lower East Side,20,-0.0836961780358,20
11464,8,9,1,Lower East Side,21,-0.0270924044509,21
11465,8,9,1,Lower East Side,22,-0.0406386066763,night
11466,8,9,1,Lower East Side,23,-0.0401548137397,night
11467,8,9,1,Lower Manhattan,0,-0.0115495668912,night
11468,8,9,1,Lower Manhattan,1,-0.00962463907603,night
11469,8,9,1,Lower Manhattan,2,0.00384985563041,night
11470,8,9,1,Lower Manhattan,3,0.00192492781521,night
11471,8,9,1,Lower Manhattan,4,-0.00192492781521,night
11472,8,9,1,Lower Manhattan,5,0.00481231953802,night
11473,8,9,1,Lower Manhattan,6,-0.0500481231954,7
11474,8,9,1,Lower Manhattan,7,-0.145332050048,7
11475,8,9,1,Lower Manhattan,8,-0.3291626564,8
11476,8,9,1,Lower Manhattan,9,-0.185755534167,9
11477,8,9,1,Lower Manhattan,10,-0.0625601539942,10-16
11478,8,9,1,Lower Manhattan,11,0.0230991337825,10-16
11479,8,9,1,Lower Manhattan,12,0.0173243503369,10-16
11480,8,9,1,Lower Manhattan,13,-0.0269489894129,10-16
11481,8,9,1,Lower Manhattan,14,-0.00673724735322,10-16
11482,8,9,1,Lower Manhattan,15,0.0298363811357,10-16
11483,8,9,1,Lower Manhattan,16,0.0972088546679,10-16
11484,8,9,1,Lower Manhattan,17,0.365736284889,17
11485,8,9,1,Lower Manhattan,18,0.205967276227,18
11486,8,9,1,Lower Manhattan,19,0.0317613089509,19
11487,8,9,1,Lower Manhattan,20,-0.0105871029836,20
11488,8,9,1,Lower Manhattan,21,0.00577478344562,21
11489,8,9,1,Lower Manhattan,22,-0.0221366698749,night
11490,8,9,1,Lower Manhattan,23,-0.0182868142445,night
11491,8,9,1,Northwest Queens,0,0.0131233595801,night
11492,8,9,1,Northwest Queens,4,0.0,night
11493,8,9,1,Northwest Queens,5,0.0131233595801,night
11494,8,9,1,Northwest Queens,6,-0.0131233595801,7
11495,8,9,1,Northwest Queens,7,-0.010498687664,7
11496,8,9,1,Northwest Queens,8,-0.0603674540682,8
11497,8,9,1,Northwest Queens,9,-0.0131233595801,9
11498,8,9,1,Northwest Queens,10,-0.00524934383202,10-16
11499,8,9,1,Northwest Queens,11,0.0,10-16
11500,8,9,1,Northwest Queens,12,0.0157480314961,10-16
11501,8,9,1,Northwest Queens,13,0.00787401574803,10-16
11502,8,9,1,Northwest Queens,14,-0.00262467191601,10-16
11503,8,9,1,Northwest Queens,15,-0.00787401574803,10-16
11504,8,9,1,Northwest Queens,16,0.00262467191601,10-16
11505,8,9,1,Northwest Queens,17,0.0236220472441,17
11506,8,9,1,Northwest Queens,18,0.0,18
11507,8,9,1,Northwest Queens,19,0.0183727034121,19
11508,8,9,1,Northwest Queens,20,0.00524934383202,20
11509,8,9,1,Northwest Queens,21,-0.00787401574803,21
11510,8,9,1,Northwest Queens,22,0.0288713910761,night
11511,8,9,1,Northwest Queens,23,-0.00787401574803,night
11512,8,9,1,Northwest Queens,1,-0.00262467191601,night
11513,8,9,1,Chelsea and Clinton,0,-0.00492813141684,night
11514,8,9,1,Chelsea and Clinton,1,0.00123203285421,night
11515,8,9,1,Chelsea and Clinton,2,0.00246406570842,night
11516,8,9,1,Chelsea and Clinton,3,-0.00041067761807,night
11517,8,9,1,Chelsea and Clinton,4,0.00616016427105,night
11518,8,9,1,Chelsea and Clinton,5,0.00780287474333,night
11519,8,9,1,Chelsea and Clinton,6,0.064887063655,7
11520,8,9,1,Chelsea and Clinton,7,0.0398357289528,7
11521,8,9,1,Chelsea and Clinton,8,-0.00985626283368,8
11522,8,9,1,Chelsea and Clinton,9,-0.0989733059548,9
11523,8,9,1,Chelsea and Clinton,10,-0.0143737166324,10-16
11524,8,9,1,Chelsea and Clinton,11,0.0164271047228,10-16
11525,8,9,1,Chelsea and Clinton,12,0.00739219712526,10-16
11526,8,9,1,Chelsea and Clinton,13,0.00328542094456,10-16
11527,8,9,1,Chelsea and Clinton,14,-0.02340862423,10-16
11528,8,9,1,Chelsea and Clinton,15,-0.0110882956879,10-16
11529,8,9,1,Chelsea and Clinton,16,-0.017659137577,10-16
11530,8,9,1,Chelsea and Clinton,17,0.00533880903491,17
11531,8,9,1,Chelsea and Clinton,18,0.0414784394251,18
11532,8,9,1,Chelsea and Clinton,19,0.0168377823409,19
11533,8,9,1,Chelsea and Clinton,20,0.00944558521561,20
11534,8,9,1,Chelsea and Clinton,21,0.00903490759754,21
11535,8,9,1,Chelsea and Clinton,22,-0.00862422997947,night
11536,8,9,1,Chelsea and Clinton,23,-0.0102669404517,night
11537,8,9,1,Gramercy Park and Murray Hill,0,0.00136054421769,night
11538,8,9,1,Gramercy Park and Murray Hill,1,0.00136054421769,night
11539,8,9,1,Gramercy Park and Murray Hill,2,-0.00272108843537,night
11540,8,9,1,Gramercy Park and Murray Hill,3,0.000680272108844,night
11541,8,9,1,Gramercy Park and Murray Hill,4,-0.00408163265306,night
11542,8,9,1,Gramercy Park and Murray Hill,5,-0.0136054421769,night
11543,8,9,1,Gramercy Park and Murray Hill,6,-0.0666666666667,7
11544,8,9,1,Gramercy Park and Murray Hill,7,-0.162585034014,7
11545,8,9,1,Gramercy Park and Murray Hill,8,-0.253741496599,8
11546,8,9,1,Gramercy Park and Murray Hill,9,-0.248979591837,9
11547,8,9,1,Gramercy Park and Murray Hill,10,-0.0585034013605,10-16
11548,8,9,1,Gramercy Park and Murray Hill,11,0.00544217687075,10-16
11549,8,9,1,Gramercy Park and Murray Hill,12,0.0224489795918,10-16
11550,8,9,1,Gramercy Park and Murray Hill,13,0.00680272108844,10-16
11551,8,9,1,Gramercy Park and Murray Hill,14,0.047619047619,10-16
11552,8,9,1,Gramercy Park and Murray Hill,15,0.052380952381,10-16
11553,8,9,1,Gramercy Park and Murray Hill,16,0.165986394558,10-16
11554,8,9,1,Gramercy Park and Murray Hill,17,0.392517006803,17
11555,8,9,1,Gramercy Park and Murray Hill,18,0.179591836735,18
11556,8,9,1,Gramercy Park and Murray Hill,19,0.0149659863946,19
11557,8,9,1,Gramercy Park and Murray Hill,20,-0.00136054421769,20
11558,8,9,1,Gramercy Park and Murray Hill,21,-0.00272108843537,21
11559,8,9,1,Gramercy Park and Murray Hill,22,-0.0102040816327,night
11560,8,9,1,Gramercy Park and Murray Hill,23,-0.0047619047619,night
11561,8,9,1,Northwest Brooklyn,0,-0.0024383635871,night
11562,8,9,1,Northwest Brooklyn,1,-0.000541858574912,night
11563,8,9,1,Northwest Brooklyn,2,-0.000541858574912,night
11564,8,9,1,Northwest Brooklyn,3,-0.00108371714982,night
11565,8,9,1,Northwest Brooklyn,4,0.000270929287456,night
11566,8,9,1,Northwest Brooklyn,5,-0.000270929287456,night
11567,8,9,1,Northwest Brooklyn,6,0.00298022216202,7
11568,8,9,1,Northwest Brooklyn,7,0.00596044432403,7
11569,8,9,1,Northwest Brooklyn,8,0.0102953129233,8
11570,8,9,1,Northwest Brooklyn,9,-0.00541858574912,9
11571,8,9,1,Northwest Brooklyn,10,0.00270929287456,10-16
11572,8,9,1,Northwest Brooklyn,11,-0.00108371714982,10-16
11573,8,9,1,Northwest Brooklyn,12,-0.0024383635871,10-16
11574,8,9,1,Northwest Brooklyn,13,0.00487672717421,10-16
11575,8,9,1,Northwest Brooklyn,14,0.00460579788675,10-16
11576,8,9,1,Northwest Brooklyn,15,-0.00406393931184,10-16
11577,8,9,1,Northwest Brooklyn,16,0.0024383635871,10-16
11578,8,9,1,Northwest Brooklyn,17,0.0108371714982,17
11579,8,9,1,Northwest Brooklyn,18,-0.0151720400975,18
11580,8,9,1,Northwest Brooklyn,19,-0.00352208073693,19
11581,8,9,1,Northwest Brooklyn,20,-0.00568951503658,20
11582,8,9,1,Northwest Brooklyn,21,-0.0140883229477,21
11583,8,9,1,Northwest Brooklyn,22,0.0,night
11584,8,9,1,Northwest Brooklyn,23,-0.0024383635871,night
11585,8,9,1,Bushwick and Williamsburg,0,-0.0148957298908,night
11586,8,9,1,Bushwick and Williamsburg,1,-0.000993048659384,night
11587,8,9,1,Bushwick and Williamsburg,2,-0.00496524329692,night
11588,8,9,1,Bushwick and Williamsburg,3,-0.000993048659384,night
11589,8,9,1,Bushwick and Williamsburg,4,0.00198609731877,night
11590,8,9,1,Bushwick and Williamsburg,5,0.00397219463754,night
11591,8,9,1,Bushwick and Williamsburg,6,0.0168818272095,7
11592,8,9,1,Bushwick and Williamsburg,7,0.0417080436941,7
11593,8,9,1,Bushwick and Williamsburg,8,0.06454816286,8
11594,8,9,1,Bushwick and Williamsburg,9,0.0178748758689,9
11595,8,9,1,Bushwick and Williamsburg,10,0.00496524329692,10-16
11596,8,9,1,Bushwick and Williamsburg,11,0.00695134061569,10-16
11597,8,9,1,Bushwick and Williamsburg,12,-0.00198609731877,10-16
11598,8,9,1,Bushwick and Williamsburg,13,0.00397219463754,10-16
11599,8,9,1,Bushwick and Williamsburg,14,-0.00595829195631,10-16
11600,8,9,1,Bushwick and Williamsburg,15,-0.00794438927507,10-16
11601,8,9,1,Bushwick and Williamsburg,16,0.00695134061569,10-16
11602,8,9,1,Bushwick and Williamsburg,17,-0.0139026812314,17
11603,8,9,1,Bushwick and Williamsburg,18,-0.0278053624628,18
11604,8,9,1,Bushwick and Williamsburg,19,-0.0119165839126,19
11605,8,9,1,Bushwick and Williamsburg,20,-0.0287984111221,20
11606,8,9,1,Bushwick and Williamsburg,21,-0.025819265144,21
11607,8,9,1,Bushwick and Williamsburg,22,0.000993048659384,night
11608,8,9,1,Bushwick and Williamsburg,23,-0.00496524329692,night
11609,8,9,1,Upper West Side,0,-0.00964066608238,night
11610,8,9,1,Upper West Side,1,-0.00788781770377,night
11611,8,9,1,Upper West Side,2,-0.00438212094654,night
11612,8,9,1,Upper West Side,3,-0.000876424189308,night
11613,8,9,1,Upper West Side,4,0.0,night
11614,8,9,1,Upper West Side,5,0.0184049079755,night
11615,8,9,1,Upper West Side,6,0.0464504820333,7
11616,8,9,1,Upper West Side,7,0.191060473269,7
11617,8,9,1,Upper West Side,8,0.2787028922,8
11618,8,9,1,Upper West Side,9,0.068361086766,9
11619,8,9,1,Upper West Side,10,0.0271691498685,10-16
11620,8,9,1,Upper West Side,11,0.0131463628396,10-16
11621,8,9,1,Upper West Side,12,0.0175284837862,10-16
11622,8,9,1,Upper West Side,13,-0.00876424189308,10-16
11623,8,9,1,Upper West Side,14,0.00175284837862,10-16
11624,8,9,1,Upper West Side,15,-0.00876424189308,10-16
11625,8,9,1,Upper West Side,16,-0.00613496932515,10-16
11626,8,9,1,Upper West Side,17,-0.0806310254163,17
11627,8,9,1,Upper West Side,18,-0.170902716915,18
11628,8,9,1,Upper West Side,19,-0.108676599474,19
11629,8,9,1,Upper West Side,20,-0.0604732690622,20
11630,8,9,1,Upper West Side,21,-0.0306748466258,21
11631,8,9,1,Upper West Side,22,-0.0271691498685,night
11632,8,9,1,Upper West Side,23,-0.00876424189308,night
11633,8,9,1,Upper East Side,0,0.0,night
11634,8,9,1,Upper East Side,1,-0.00751879699248,night
11635,8,9,1,Upper East Side,2,-0.00501253132832,night
11636,8,9,1,Upper East Side,3,0.000835421888053,night
11637,8,9,1,Upper East Side,4,0.00417710944027,night
11638,8,9,1,Upper East Side,5,0.00751879699248,night
11639,8,9,1,Upper East Side,6,0.0192147034252,7
11640,8,9,1,Upper East Side,7,0.0793650793651,7
11641,8,9,1,Upper East Side,8,0.138680033417,8
11642,8,9,1,Upper East Side,9,0.0401002506266,9
11643,8,9,1,Upper East Side,10,0.0183792815372,10-16
11644,8,9,1,Upper East Side,11,-0.0275689223058,10-16
11645,8,9,1,Upper East Side,12,0.0175438596491,10-16
11646,8,9,1,Upper East Side,13,0.0192147034252,10-16
11647,8,9,1,Upper East Side,14,-0.00835421888053,10-16
11648,8,9,1,Upper East Side,15,-0.0108604845447,10-16
11649,8,9,1,Upper East Side,16,0.00250626566416,10-16
11650,8,9,1,Upper East Side,17,-0.0584795321637,17
11651,8,9,1,Upper East Side,18,-0.0994152046784,18
11652,8,9,1,Upper East Side,19,-0.0334168755221,19
11653,8,9,1,Upper East Side,20,-0.0409356725146,20
11654,8,9,1,Upper East Side,21,-0.0300751879699,21
11655,8,9,1,Upper East Side,22,-0.0100250626566,night
11656,8,9,1,Upper East Side,23,-0.015037593985,night
11657,8,9,1,Central Brooklyn,0,-0.00527009222661,night
11658,8,9,1,Central Brooklyn,1,-0.0105401844532,night
11659,8,9,1,Central Brooklyn,2,0.00395256916996,night
11660,8,9,1,Central Brooklyn,5,0.00790513833992,night
11661,8,9,1,Central Brooklyn,6,0.0118577075099,7
11662,8,9,1,Central Brooklyn,7,0.0171277997365,7
11663,8,9,1,Central Brooklyn,8,0.068511198946,8
11664,8,9,1,Central Brooklyn,9,0.0487483530962,9
11665,8,9,1,Central Brooklyn,10,0.0158102766798,10-16
11666,8,9,1,Central Brooklyn,11,0.00922266139657,10-16
11667,8,9,1,Central Brooklyn,12,0.00922266139657,10-16
11668,8,9,1,Central Brooklyn,13,-0.00658761528327,10-16
11669,8,9,1,Central Brooklyn,14,-0.00263504611331,10-16
11670,8,9,1,Central Brooklyn,15,0.00527009222661,10-16
11671,8,9,1,Central Brooklyn,16,-0.00395256916996,10-16
11672,8,9,1,Central Brooklyn,17,-0.0250329380764,17
11673,8,9,1,Central Brooklyn,18,-0.0250329380764,18
11674,8,9,1,Central Brooklyn,19,-0.064558629776,19
11675,8,9,1,Central Brooklyn,20,-0.0527009222661,20
11676,8,9,1,Central Brooklyn,21,-0.00922266139657,21
11677,8,9,1,Central Brooklyn,22,-0.0105401844532,night
11678,8,9,1,Central Brooklyn,23,-0.0118577075099,night
11679,8,9,1,East Harlem,4,0.00267379679144,night
11680,8,9,1,East Harlem,5,0.00267379679144,night
11681,8,9,1,East Harlem,6,0.0,7
11682,8,9,1,East Harlem,7,-0.00267379679144,7
11683,8,9,1,East Harlem,8,0.00534759358289,8
11684,8,9,1,East Harlem,9,0.00802139037433,9
11685,8,9,1,East Harlem,10,0.0106951871658,10-16
11686,8,9,1,East Harlem,11,0.0,10-16
11687,8,9,1,East Harlem,12,0.0,10-16
11688,8,9,1,East Harlem,13,0.00534759358289,10-16
11689,8,9,1,East Harlem,14,-0.00802139037433,10-16
11690,8,9,1,East Harlem,15,0.00534759358289,10-16
11691,8,9,1,East Harlem,16,0.0294117647059,10-16
11692,8,9,1,East Harlem,17,0.0213903743316,17
11693,8,9,1,East Harlem,18,0.00802139037433,18
11694,8,9,1,East Harlem,19,-0.0160427807487,19
11695,8,9,1,East Harlem,20,-0.00267379679144,20
11696,8,9,1,East Harlem,21,0.0106951871658,21
11697,8,9,1,East Harlem,22,-0.0106951871658,night
11698,8,9,1,East Harlem,23,0.00534759358289,night
11699,8,9,1,East Harlem,0,-0.00534759358289,night
11700,8,9,1,Sunset Park,17,0.0,17
11701,8,9,1,Sunset Park,18,0.0,18
11702,8,9,1,Sunset Park,19,0.0,19
11703,8,9,1,Sunset Park,21,0.0,21
11704,8,9,1,Sunset Park,22,0.0,night
11705,8,9,1,Sunset Park,9,0.0,9
11706,8,9,1,Sunset Park,10,0.0,10-16
11707,8,9,1,Hudson,20,-0.00251889168766,20
11708,8,10,2,Greenwich Village and Soho,0,0.0179794520548,night
11709,8,10,2,Greenwich Village and Soho,1,-0.00428082191781,night
11710,8,10,2,Greenwich Village and Soho,2,-0.000856164383562,night
11711,8,10,2,Greenwich Village and Soho,3,0.00171232876712,night
11712,8,10,2,Greenwich Village and Soho,4,0.000856164383562,night
11713,8,10,2,Greenwich Village and Soho,5,-0.00684931506849,night
11714,8,10,2,Greenwich Village and Soho,6,0.00599315068493,7
11715,8,10,2,Greenwich Village and Soho,7,-0.0145547945205,7
11716,8,10,2,Greenwich Village and Soho,8,-0.134417808219,8
11717,8,10,2,Greenwich Village and Soho,9,-0.181506849315,9
11718,8,10,2,Greenwich Village and Soho,10,-0.0582191780822,10-16
11719,8,10,2,Greenwich Village and Soho,11,-0.00342465753425,10-16
11720,8,10,2,Greenwich Village and Soho,12,-0.041095890411,10-16
11721,8,10,2,Greenwich Village and Soho,13,0.00941780821918,10-16
11722,8,10,2,Greenwich Village and Soho,14,0.0128424657534,10-16
11723,8,10,2,Greenwich Village and Soho,15,-0.0196917808219,10-16
11724,8,10,2,Greenwich Village and Soho,16,0.013698630137,10-16
11725,8,10,2,Greenwich Village and Soho,17,0.0599315068493,17
11726,8,10,2,Greenwich Village and Soho,18,0.0993150684932,18
11727,8,10,2,Greenwich Village and Soho,19,0.0565068493151,19
11728,8,10,2,Greenwich Village and Soho,20,0.0376712328767,20
11729,8,10,2,Greenwich Village and Soho,21,0.0162671232877,21
11730,8,10,2,Greenwich Village and Soho,22,0.0188356164384,night
11731,8,10,2,Greenwich Village and Soho,23,-0.000856164383562,night
11732,8,10,2,Chelsea and Clinton,0,0.00041067761807,night
11733,8,10,2,Chelsea and Clinton,1,0.00246406570842,night
11734,8,10,2,Chelsea and Clinton,2,-0.00451745379877,night
11735,8,10,2,Chelsea and Clinton,3,0.00041067761807,night
11736,8,10,2,Chelsea and Clinton,4,0.00164271047228,night
11737,8,10,2,Chelsea and Clinton,5,0.0156057494867,night
11738,8,10,2,Chelsea and Clinton,6,0.0669404517454,7
11739,8,10,2,Chelsea and Clinton,7,0.0398357289528,7
11740,8,10,2,Chelsea and Clinton,8,-0.0258726899384,8
11741,8,10,2,Chelsea and Clinton,9,-0.0780287474333,9
11742,8,10,2,Chelsea and Clinton,10,-0.0266940451745,10-16
11743,8,10,2,Chelsea and Clinton,11,-0.00123203285421,10-16
11744,8,10,2,Chelsea and Clinton,12,-0.0349075975359,10-16
11745,8,10,2,Chelsea and Clinton,13,0.0151950718686,10-16
11746,8,10,2,Chelsea and Clinton,14,-0.0197125256674,10-16
11747,8,10,2,Chelsea and Clinton,15,-0.0102669404517,10-16
11748,8,10,2,Chelsea and Clinton,16,0.0193018480493,10-16
11749,8,10,2,Chelsea and Clinton,17,0.00533880903491,17
11750,8,10,2,Chelsea and Clinton,18,0.0283367556468,18
11751,8,10,2,Chelsea and Clinton,19,0.0172484599589,19
11752,8,10,2,Chelsea and Clinton,20,-0.00492813141684,20
11753,8,10,2,Chelsea and Clinton,21,0.0271047227926,21
11754,8,10,2,Chelsea and Clinton,22,0.00041067761807,night
11755,8,10,2,Chelsea and Clinton,23,0.00369609856263,night
11756,8,10,2,Northwest Queens,0,-0.00787401574803,night
11757,8,10,2,Northwest Queens,1,0.0,night
11758,8,10,2,Northwest Queens,2,-0.010498687664,night
11759,8,10,2,Northwest Queens,5,0.00524934383202,night
11760,8,10,2,Northwest Queens,6,-0.00262467191601,7
11761,8,10,2,Northwest Queens,7,-0.0131233595801,7
11762,8,10,2,Northwest Queens,8,-0.0341207349081,8
11763,8,10,2,Northwest Queens,9,-0.0262467191601,9
11764,8,10,2,Northwest Queens,10,0.0183727034121,10-16
11765,8,10,2,Northwest Queens,11,0.0183727034121,10-16
11766,8,10,2,Northwest Queens,12,-0.0157480314961,10-16
11767,8,10,2,Northwest Queens,13,0.00262467191601,10-16
11768,8,10,2,Northwest Queens,14,0.00787401574803,10-16
11769,8,10,2,Northwest Queens,15,-0.0131233595801,10-16
11770,8,10,2,Northwest Queens,16,0.00262467191601,10-16
11771,8,10,2,Northwest Queens,17,0.00524934383202,17
11772,8,10,2,Northwest Queens,18,0.0,18
11773,8,10,2,Northwest Queens,19,-0.00262467191601,19
11774,8,10,2,Northwest Queens,20,0.0157480314961,20
11775,8,10,2,Northwest Queens,21,0.00524934383202,21
11776,8,10,2,Northwest Queens,22,0.00262467191601,night
11777,8,10,2,Northwest Queens,23,-0.00262467191601,night
11778,8,10,2,Northwest Queens,3,-0.00524934383202,night
11779,8,10,2,Lower Manhattan,0,-0.00866217516843,night
11780,8,10,2,Lower Manhattan,1,0.00192492781521,night
11781,8,10,2,Lower Manhattan,2,0.000962463907603,night
11782,8,10,2,Lower Manhattan,3,0.0,night
11783,8,10,2,Lower Manhattan,4,-0.00288739172281,night
11784,8,10,2,Lower Manhattan,5,-0.000962463907603,night
11785,8,10,2,Lower Manhattan,6,-0.051010587103,7
11786,8,10,2,Lower Manhattan,7,-0.125120307988,7
11787,8,10,2,Lower Manhattan,8,-0.227141482194,8
11788,8,10,2,Lower Manhattan,9,-0.199230028874,9
11789,8,10,2,Lower Manhattan,10,-0.0105871029836,10-16
11790,8,10,2,Lower Manhattan,11,-0.00769971126083,10-16
11791,8,10,2,Lower Manhattan,12,-0.0269489894129,10-16
11792,8,10,2,Lower Manhattan,13,-0.00288739172281,10-16
11793,8,10,2,Lower Manhattan,14,0.0192492781521,10-16
11794,8,10,2,Lower Manhattan,15,0.0529355149182,10-16
11795,8,10,2,Lower Manhattan,16,0.0567853705486,10-16
11796,8,10,2,Lower Manhattan,17,0.243503368624,17
11797,8,10,2,Lower Manhattan,18,0.149181905679,18
11798,8,10,2,Lower Manhattan,19,0.0481231953802,19
11799,8,10,2,Lower Manhattan,20,-0.0317613089509,20
11800,8,10,2,Lower Manhattan,21,-0.00577478344562,21
11801,8,10,2,Lower Manhattan,22,-0.0202117420597,night
11802,8,10,2,Lower Manhattan,23,-0.0202117420597,night
11803,8,10,2,Lower East Side,0,-0.00919206579584,night
11804,8,10,2,Lower East Side,1,-0.00387034349299,night
11805,8,10,2,Lower East Side,2,0.0,night
11806,8,10,2,Lower East Side,3,0.00145137880987,night
11807,8,10,2,Lower East Side,4,0.00387034349299,night
11808,8,10,2,Lower East Side,5,0.0125786163522,night
11809,8,10,2,Lower East Side,6,0.0672472181906,7
11810,8,10,2,Lower East Side,7,0.128205128205,7
11811,8,10,2,Lower East Side,8,0.268505079826,8
11812,8,10,2,Lower East Side,9,0.109337203677,9
11813,8,10,2,Lower East Side,10,0.00774068698597,10-16
11814,8,10,2,Lower East Side,11,0.0062893081761,10-16
11815,8,10,2,Lower East Side,12,-0.00919206579584,10-16
11816,8,10,2,Lower East Side,13,0.0159651669086,10-16
11817,8,10,2,Lower East Side,14,0.00870827285922,10-16
11818,8,10,2,Lower East Side,15,-0.00193517174649,10-16
11819,8,10,2,Lower East Side,16,-0.0401548137397,10-16
11820,8,10,2,Lower East Side,17,-0.108369617804,17
11821,8,10,2,Lower East Side,18,-0.18045476536,18
11822,8,10,2,Lower East Side,19,-0.133043057571,19
11823,8,10,2,Lower East Side,20,-0.070633768747,20
11824,8,10,2,Lower East Side,21,-0.0343492985002,21
11825,8,10,2,Lower East Side,22,-0.0193517174649,night
11826,8,10,2,Lower East Side,23,-0.0179003386551,night
11827,8,10,2,Gramercy Park and Murray Hill,0,-0.0170068027211,night
11828,8,10,2,Gramercy Park and Murray Hill,1,0.00136054421769,night
11829,8,10,2,Gramercy Park and Murray Hill,2,-0.000680272108844,night
11830,8,10,2,Gramercy Park and Murray Hill,3,-0.000680272108844,night
11831,8,10,2,Gramercy Park and Murray Hill,4,-0.00204081632653,night
11832,8,10,2,Gramercy Park and Murray Hill,5,-0.0047619047619,night
11833,8,10,2,Gramercy Park and Murray Hill,6,-0.0666666666667,7
11834,8,10,2,Gramercy Park and Murray Hill,7,-0.142857142857,7
11835,8,10,2,Gramercy Park and Murray Hill,8,-0.266666666667,8
11836,8,10,2,Gramercy Park and Murray Hill,9,-0.233333333333,9
11837,8,10,2,Gramercy Park and Murray Hill,10,-0.0530612244898,10-16
11838,8,10,2,Gramercy Park and Murray Hill,11,0.00680272108844,10-16
11839,8,10,2,Gramercy Park and Murray Hill,12,-0.0170068027211,10-16
11840,8,10,2,Gramercy Park and Murray Hill,13,0.0319727891156,10-16
11841,8,10,2,Gramercy Park and Murray Hill,14,0.0503401360544,10-16
11842,8,10,2,Gramercy Park and Murray Hill,15,0.0761904761905,10-16
11843,8,10,2,Gramercy Park and Murray Hill,16,0.148979591837,10-16
11844,8,10,2,Gramercy Park and Murray Hill,17,0.363265306122,17
11845,8,10,2,Gramercy Park and Murray Hill,18,0.155782312925,18
11846,8,10,2,Gramercy Park and Murray Hill,19,0.0272108843537,19
11847,8,10,2,Gramercy Park and Murray Hill,20,0.0102040816327,20
11848,8,10,2,Gramercy Park and Murray Hill,21,-0.00544217687075,21
11849,8,10,2,Gramercy Park and Murray Hill,22,-0.0176870748299,night
11850,8,10,2,Gramercy Park and Murray Hill,23,-0.00884353741497,night
11851,8,10,2,Greenpoint,0,-0.00311203319502,night
11852,8,10,2,Greenpoint,1,-0.00829875518672,night
11853,8,10,2,Greenpoint,2,-0.00103734439834,night
11854,8,10,2,Greenpoint,3,0.00207468879668,night
11855,8,10,2,Greenpoint,4,-0.00103734439834,night
11856,8,10,2,Greenpoint,5,0.00207468879668,night
11857,8,10,2,Greenpoint,6,0.0114107883817,7
11858,8,10,2,Greenpoint,7,0.00933609958506,7
11859,8,10,2,Greenpoint,8,0.0705394190871,8
11860,8,10,2,Greenpoint,9,0.051867219917,9
11861,8,10,2,Greenpoint,10,-0.0051867219917,10-16
11862,8,10,2,Greenpoint,11,0.00829875518672,10-16
11863,8,10,2,Greenpoint,12,0.00829875518672,10-16
11864,8,10,2,Greenpoint,13,0.0051867219917,10-16
11865,8,10,2,Greenpoint,14,0.00207468879668,10-16
11866,8,10,2,Greenpoint,15,0.0103734439834,10-16
11867,8,10,2,Greenpoint,16,-0.0103734439834,10-16
11868,8,10,2,Greenpoint,17,-0.0134854771784,17
11869,8,10,2,Greenpoint,18,-0.0612033195021,18
11870,8,10,2,Greenpoint,19,-0.0684647302905,19
11871,8,10,2,Greenpoint,20,-0.0124481327801,20
